raceId,driverId,stop,lap,milliseconds_pit,positionOrder,points,laps
1086,4,1,21,22083,8,4.0,69
1086,839,1,23,23581,9,2.0,69
1086,20,1,15,21402,10,1.0,69
1086,20,2,46,25030,10,1.0,69
1086,840,1,14,21779,11,0.0,69
1086,840,2,46,21615,11,0.0,69
1086,842,1,16,21675,12,0.0,69
1086,842,2,46,21489,12,0.0,69
1086,855,1,27,22321,13,0.0,69
1086,855,2,51,28218,13,0.0,69
1086,854,1,21,22953,14,0.0,69
1086,854,2,41,22566,14,0.0,69
1086,817,1,15,21558,15,0.0,69
1086,817,2,46,21521,15,0.0,69
1086,825,1,6,29641,16,0.0,69
1086,825,2,35,23210,16,0.0,69
1086,825,3,67,23147,16,0.0,69
1086,848,1,2,31224,17,0.0,69
1086,848,2,21,21816,17,0.0,69
1086,848,3,40,24298,17,0.0,69
1086,849,1,18,21865,18,0.0,69
1086,849,2,39,22452,18,0.0,69
1086,849,3,56,28777,18,0.0,69
1086,852,1,13,21577,19,0.0,68
1086,852,2,33,22016,19,0.0,68
1086,852,3,51,22128,19,0.0,68
1086,822,1,26,22272,20,0.0,65
1087,830,1,15,22882,1,26.0,44
1087,830,2,30,22322,1,26.0,44
1087,815,1,14,22349,2,18.0,44
1087,815,2,27,22650,2,18.0,44
1087,832,1,11,22543,3,15.0,44
1087,832,2,25,22750,3,15.0,44
1087,847,1,13,22825,4,12.0,44
1087,847,2,29,22977,4,12.0,44
1087,4,1,11,22641,5,10.0,44
1087,4,2,25,23954,5,10.0,44
1087,844,1,3,24198,6,8.0,44
1087,844,2,25,23189,6,8.0,44
1087,844,3,42,23334,6,8.0,44
1087,839,1,12,23511,7,6.0,44
1087,839,2,32,23491,7,6.0,44
1087,20,1,14,23222,8,4.0,44
1087,20,2,33,22833,8,4.0,44
1087,842,1,10,22857,9,2.0,44
1087,842,2,22,22542,9,2.0,44
1087,848,1,10,23334,10,1.0,44
1087,848,2,26,24415,10,1.0,44
1087,840,1,15,23555,11,0.0,44
1087,840,2,26,23349,11,0.0,44
1087,846,1,13,23036,12,0.0,44
1087,846,2,29,23560,12,0.0,44
1087,852,1,18,30055,13,0.0,44
1087,852,2,30,24253,13,0.0,44
1087,855,1,14,23744,14,0.0,44
1087,855,2,28,23364,14,0.0,44
1087,817,1,12,23085,15,0.0,44
1087,817,2,32,23146,15,0.0,44
1087,825,1,11,26815,16,0.0,43
1087,825,2,27,23396,16,0.0,43
1087,854,1,14,24158,17,0.0,43
1087,854,2,30,24982,17,0.0,43
1087,849,1,3,35825,18,0.0,43
1087,849,2,15,24168,18,0.0,43
1087,849,3,34,23414,18,0.0,43
1088,830,1,18,19634,1,26.0,72
1088,830,2,48,19610,1,26.0,72
1088,830,3,56,19655,1,26.0,72
1088,830,4,57,14113,1,26.0,72
1088,847,1,31,19359,2,18.0,72
1088,847,2,48,20742,2,18.0,72
1088,847,3,57,21363,2,18.0,72
1088,844,1,17,19080,3,15.0,72
1088,844,2,45,19084,3,15.0,72
1088,844,3,56,19576,3,15.0,72
1088,844,4,57,14008,3,15.0,72
1088,1,1,29,19046,4,12.0,72
1088,1,2,48,19164,4,12.0,72
1088,1,3,57,14155,4,12.0,72
1088,815,1,14,18835,5,10.0,72
1088,815,2,40,18738,5,10.0,72
1088,815,3,56,19250,5,10.0,72
1088,815,4,57,14113,5,10.0,72
1088,4,1,12,19578,6,8.0,72
1088,4,2,47,21501,6,8.0,72
1088,4,3,57,15762,6,8.0,72
1088,846,1,17,19303,7,6.0,72
1088,846,2,47,21117,7,6.0,72
1088,846,3,57,21264,7,6.0,72
1088,832,1,14,29705,8,4.0,72
1088,832,2,43,19493,8,4.0,72
1088,832,3,57,21164,8,4.0,72
1088,839,1,18,19455,9,2.0,72
1088,839,2,56,21602,9,2.0,72
1088,839,3,57,14041,9,2.0,72
1088,840,1,16,20205,10,1.0,72
1088,840,2,38,20214,10,1.0,72
1088,840,3,56,19141,10,1.0,72
1088,840,4,57,14118,10,1.0,72
1088,842,1,11,18789,11,0.0,72
1088,842,2,32,18700,11,0.0,72
1088,842,3,56,18572,11,0.0,72
1088,842,4,57,13973,11,0.0,72
1088,848,1,21,19325,12,0.0,72
1088,848,2,42,19911,12,0.0,72
1088,848,3,55,20508,12,0.0,72
1088,848,4,56,14114,12,0.0,72
1088,854,1,13,26813,13,0.0,72
1088,854,2,33,21814,13,0.0,72
1088,854,3,47,20283,13,0.0,72
1088,854,4,56,14144,13,0.0,72
1088,20,1,9,22391,14,0.0,72
1088,20,2,35,19156,14,0.0,72
1088,20,3,48,18709,14,0.0,72
1088,20,4,56,14349,14,0.0,72
1088,825,1,14,20785,15,0.0,72
1088,825,2,34,23710,15,0.0,72
1088,825,3,47,23663,15,0.0,72
1088,825,4,56,14175,15,0.0,72
1088,855,1,12,19548,16,0.0,72
1088,855,2,37,25433,16,0.0,72
1088,855,3,55,20188,16,0.0,72
1088,855,4,56,14128,16,0.0,72
1088,817,1,11,19546,17,0.0,72
1088,817,2,27,19567,17,0.0,72
1088,817,3,47,19718,17,0.0,72
1088,817,4,55,20295,17,0.0,72
1088,817,5,56,14493,17,0.0,72
1088,849,1,13,20284,18,0.0,71
1088,849,2,26,20733,18,0.0,71
1088,849,3,54,20051,18,0.0,71
1088,849,4,55,14459,18,0.0,71
1088,822,1,16,19741,19,0.0,53
1088,822,2,34,21049,19,0.0,53
1088,852,1,13,18774,20,0.0,43
1088,852,2,42,19293,20,0.0,43
1089,830,1,25,23791,1,25.0,53
1089,830,2,48,24091,1,25.0,53
1089,844,1,12,23531,2,18.0,53
1089,844,2,33,23904,2,18.0,53
1089,844,3,48,23719,2,18.0,53
1089,847,1,23,25075,3,15.0,53
1089,847,2,47,24114,3,15.0,53
1089,832,1,30,23728,4,12.0,53
1089,832,2,47,24525,4,12.0,53
1089,1,1,33,24282,5,10.0,53
1089,815,1,7,23698,6,9.0,53
1089,815,2,42,23299,6,9.0,53
1089,846,1,35,26714,7,6.0,53
1089,846,2,47,24784,7,6.0,53
1089,842,1,18,25376,8,4.0,53
1089,856,1,19,24628,9,2.0,53
1089,855,1,18,25366,10,1.0,53
1089,839,1,19,24336,11,0.0,53
1089,854,1,33,24817,12,0.0,53
1089,822,1,35,24758,13,0.0,52
1089,852,1,19,24009,14,0.0,52
1089,852,2,47,23904,14,0.0,52
1089,849,1,15,26782,15,0.0,52
1089,849,2,47,24263,15,0.0,52
1089,825,1,24,30164,16,0.0,52
1089,825,2,46,24846,16,0.0,52
1089,817,1,19,25164,17,0.0,45
1089,840,1,18,24254,18,0.0,39
1091,815,1,35,29550,1,25.0,59
1091,844,1,34,32058,2,18.0,59
1091,832,1,35,30603,3,15.0,59
1091,846,1,36,30528,4,12.0,59
1091,817,1,36,30946,5,10.0,59
1091,840,1,35,29863,6,8.0,59
1091,830,1,35,29407,7,6.0,59
1091,830,2,40,29775,7,6.0,59
1091,20,1,34,29704,8,4.0,59
1091,1,1,34,41019,9,2.0,59
1091,842,1,33,29867,10,1.0,59
1091,822,1,33,32167,11,0.0,59
1091,825,1,7,39247,12,0.0,59
1091,825,2,33,32603,12,0.0,59
1091,854,1,34,31201,13,0.0,58
1091,854,2,41,34722,13,0.0,58
1091,847,1,21,30378,14,0.0,57
1091,847,2,35,29713,14,0.0,57
1091,847,3,41,33211,14,0.0,57
1091,847,4,51,29893,14,0.0,57
1091,852,1,33,31293,15,0.0,34
1092,830,2,7,24308,1,25.0,28
1092,815,2,7,25322,2,18.0,28
1092,844,2,7,25899,3,15.0,28
1092,839,2,7,25172,4,12.0,28
1092,1,2,7,25059,5,10.0,28
1092,20,2,5,24218,6,8.0,28
1092,4,2,8,24106,7,6.0,28
1092,4,3,22,24123,7,6.0,28
1092,847,2,7,28728,8,4.0,28
1092,849,2,5,24785,9,2.0,28
1092,846,2,6,24595,10,1.0,28
1092,817,2,8,25377,11,0.0,28
1092,840,2,7,24005,12,0.0,28
1092,840,3,19,23870,12,0.0,28
1092,852,2,7,24439,13,0.0,28
1092,852,3,20,23756,13,0.0,28
1092,825,2,7,25594,14,0.0,28
1092,822,2,6,24869,15,0.0,28
1092,855,2,9,24563,16,0.0,28
1092,855,3,18,24266,16,0.0,28
1092,854,2,11,24608,17,0.0,28
1092,842,1,1,41319,18,0.0,28
1092,842,3,7,24966,18,0.0,28
1092,842,4,19,23966,18,0.0,28
1093,830,1,13,23866,1,25.0,56
1093,830,2,35,32254,1,25.0,56
1093,1,1,12,24362,2,18.0,56
1093,1,2,34,24135,2,18.0,56
1093,844,1,18,24314,3,15.0,56
1093,844,2,35,23755,3,15.0,56
1093,815,1,14,23403,4,12.0,56
1093,815,2,38,24801,4,12.0,56
1093,847,1,13,30038,5,11.0,56
1093,847,2,36,24509,5,11.0,56
1093,847,3,54,23947,5,11.0,56
1093,846,1,14,24026,6,8.0,56
1093,846,2,34,23702,6,8.0,56
1093,4,1,18,23870,7,6.0,56
1093,4,2,22,39707,7,6.0,56
1093,20,1,18,24307,8,4.0,56
1093,20,2,41,38157,8,4.0,56
1093,825,1,18,29039,9,2.0,56
1093,852,1,10,23688,10,1.0,56
1093,852,2,33,23241,10,1.0,56
1093,839,1,18,24816,11,0.0,56
1093,839,2,45,24711,11,0.0,56
1093,855,1,9,27326,12,0.0,56
1093,855,2,23,25015,12,0.0,56
1093,848,1,9,24624,13,0.0,56
1093,848,2,18,24311,13,0.0,56
1093,842,1,11,23670,14,0.0,56
1093,842,2,32,28918,14,0.0,56
1093,854,1,18,25209,15,0.0,56
1093,854,2,33,24651,15,0.0,56
1093,817,1,10,26206,16,0.0,56
1093,817,2,35,24436,16,0.0,56
1093,849,1,5,25321,17,0.0,56
1093,849,2,18,24195,17,0.0,56
1093,840,1,15,25417,18,0.0,21
1093,822,1,10,25013,19,0.0,16
1094,830,1,25,22487,1,25.0,71
1094,1,1,29,23194,2,18.0,71
1094,815,1,23,24892,3,15.0,71
1094,847,1,34,22795,4,13.0,71
1094,847,2,69,23118,4,13.0,71
1094,832,1,29,23469,5,10.0,71
1094,844,1,28,22193,6,8.0,71
1094,817,1,44,22280,7,6.0,70
1094,839,1,33,22343,8,4.0,70
1094,846,1,31,22585,9,2.0,70
1094,822,1,39,23863,10,1.0,70
1094,842,1,40,29168,11,0.0,70
1094,848,1,38,23182,12,0.0,70
1094,855,1,45,24218,13,0.0,70
1094,20,1,38,22534,14,0.0,70
1094,840,1,17,23509,15,0.0,70
1094,840,2,40,23119,15,0.0,70
1094,854,1,24,23679,16,0.0,70
1094,825,1,38,23722,17,0.0,70
1094,849,1,23,23826,18,0.0,69
1094,849,2,52,24039,18,0.0,69
1094,4,1,40,23159,19,0.0,63
1094,852,1,29,22468,20,0.0,50
1095,847,1,24,23521,1,26.0,71
1095,847,2,49,23480,1,26.0,71
1095,1,1,29,24081,2,18.0,71
1095,1,2,48,23415,2,18.0,71
1095,832,1,17,25206,3,15.0,71
1095,832,2,36,23483,3,15.0,71
1095,832,3,53,23816,3,15.0,71
1095,844,1,7,30080,4,12.0,71
1095,844,2,21,23172,4,12.0,71
1095,844,3,44,23124,4,12.0,71
1095,4,1,14,23478,5,10.0,71
1095,4,2,35,28855,5,10.0,71
1095,4,3,52,23790,5,10.0,71
1095,830,1,7,30942,6,8.0,71
1095,830,2,23,31682,6,8.0,71
1095,830,3,48,24102,6,8.0,71
1095,815,1,23,22869,7,6.0,71
1095,815,2,47,23152,7,6.0,71
1095,839,1,24,23868,8,4.0,71
1095,839,2,47,24445,8,4.0,71
1095,822,1,24,23908,9,2.0,71
1095,822,2,45,24616,9,2.0,71
1095,840,1,29,23469,10,1.0,71
1095,840,2,48,23764,10,1.0,71
1095,20,1,26,24248,11,0.0,71
1095,20,2,45,24028,11,0.0,71
1095,855,1,16,24332,12,0.0,71
1095,855,2,37,25111,12,0.0,71
1095,854,1,24,24487,13,0.0,71
1095,854,2,46,25156,13,0.0,71
1095,842,1,19,23460,14,0.0,71
1095,842,2,35,23328,14,0.0,71
1095,842,3,52,23009,14,0.0,71
1095,848,1,4,24361,15,0.0,71
1095,848,2,25,23352,15,0.0,71
1095,848,3,47,23322,15,0.0,71
1095,849,1,20,28807,16,0.0,71
1095,849,2,32,24292,16,0.0,71
1095,849,3,52,23640,16,0.0,71
1095,852,1,20,23287,17,0.0,70
1095,852,2,40,23645,17,0.0,70
1095,852,3,54,23635,17,0.0,70
1095,846,1,24,29338,18,0.0,50
1095,846,2,45,24669,18,0.0,50
1096,830,1,20,22735,1,25.0,58
1096,844,1,21,22210,2,18.0,58
1096,815,1,15,21360,3,15.0,58
1096,815,2,33,21367,3,15.0,58
1096,832,1,17,21930,4,12.0,58
1096,832,2,39,21575,4,12.0,58
1096,847,1,15,24243,5,10.0,58
1096,847,2,39,27931,5,10.0,58
1096,846,1,15,22234,6,9.0,58
1096,846,2,42,21559,6,9.0,58
1096,839,1,14,21895,7,6.0,58
1096,839,2,41,21734,7,6.0,58
1096,840,1,13,21814,8,4.0,58
1096,840,2,40,21802,8,4.0,58
1096,817,1,19,21893,9,2.0,58
1096,20,1,25,23186,10,1.0,58
1096,852,1,14,21591,11,0.0,58
1096,852,2,38,22262,11,0.0,58
1096,855,1,15,22435,12,0.0,57
1096,855,2,44,23159,12,0.0,57
1096,848,1,12,21793,13,0.0,57
1096,848,2,35,21798,13,0.0,57
1096,842,1,14,21855,14,0.0,57
1096,822,1,30,22573,15,0.0,57
1096,854,1,14,22276,16,0.0,57
1096,854,2,34,23530,16,0.0,57
1096,825,1,28,22387,17,0.0,57
1096,1,1,18,21270,18,0.0,55
1096,849,1,15,22423,19,0.0,55
1096,849,2,38,25174,19,0.0,55
1096,4,1,19,21740,20,0.0,27
1098,830,1,14,24289,1,25.0,57
1098,830,2,36,24910,1,25.0,57
1098,815,1,17,24264,2,18.0,57
1098,815,2,34,25091,2,18.0,57
1098,4,1,14,25800,3,15.0,57
1098,4,2,34,24869,3,15.0,57
1098,832,1,13,24500,4,12.0,57
1098,832,2,31,24227,4,12.0,57
1098,1,1,12,24682,5,10.0,57
1098,1,2,30,24690,5,10.0,57
1098,840,1,15,25449,6,8.0,57
1098,840,2,30,24639,6,8.0,57
1098,847,1,13,27062,7,6.0,57
1098,847,2,31,24406,7,6.0,57
1098,822,1,11,25399,8,4.0,57
1098,822,2,29,25643,8,4.0,57
1098,842,1,9,25885,9,2.0,57
1098,842,2,25,24879,9,2.0,57
1098,842,3,40,24736,9,2.0,57
1098,848,1,11,25054,10,1.0,57
1098,848,2,26,24920,10,1.0,57
1098,848,3,40,24458,10,1.0,57
1098,852,1,10,25267,11,0.0,57
1098,852,2,26,24372,11,0.0,57
1098,852,3,40,25818,11,0.0,57
1098,858,1,12,25600,12,0.0,56
1098,858,2,30,25670,12,0.0,56
1098,858,3,40,25047,12,0.0,56
1098,825,1,15,25439,13,0.0,56
1098,825,2,29,25344,13,0.0,56
1098,825,3,40,25125,13,0.0,56
1098,856,1,11,25018,14,0.0,56
1098,856,2,27,25234,14,0.0,56
1098,807,1,11,26075,15,0.0,56
1098,807,2,26,37769,15,0.0,56
1098,807,3,40,27080,15,0.0,56
1098,855,1,12,25787,16,0.0,56
1098,855,2,32,25282,16,0.0,56
1098,855,3,54,30167,16,0.0,56
1098,846,1,10,32766,17,0.0,55
1098,846,2,17,33661,17,0.0,55
1098,846,3,27,33467,17,0.0,55
1098,846,4,37,33236,17,0.0,55
1098,846,5,47,30710,17,0.0,55
1098,846,6,54,31494,17,0.0,55
1098,839,1,12,24966,18,0.0,41
1098,839,2,15,41462,18,0.0,41
1098,839,3,32,44518,18,0.0,41
1098,844,1,13,24345,19,0.0,39
1098,844,2,33,24644,19,0.0,39
1099,815,1,18,20715,1,25.0,50
1099,830,1,18,20824,2,19.0,50
1099,4,1,18,26879,3,15.0,50
1099,847,1,18,20828,4,12.0,50
1099,1,1,18,21102,5,10.0,50
1099,832,1,15,20760,6,8.0,50
1099,844,1,16,20026,7,6.0,50
1099,839,1,16,20762,8,4.0,50
1099,842,1,14,20719,9,2.0,50
1099,825,1,8,20870,10,1.0,50
1099,852,1,17,21414,11,0.0,50
1099,807,1,11,21567,12,0.0,50
1099,855,1,11,21703,13,0.0,50
1099,855,2,18,21282,13,0.0,50
1099,856,1,17,21116,14,0.0,50
1099,857,1,1,31534,15,0.0,50
1099,858,1,18,21064,16,0.0,50
1099,846,1,2,29444,17,0.0,50
1099,846,2,19,21352,17,0.0,50
1099,822,1,9,21505,18,0.0,49
1099,822,2,17,22191,18,0.0,49
1099,822,3,35,21808,18,0.0,49
1099,848,1,17,21397,19,0.0,27
1099,840,1,13,21150,20,0.0,16
1100,815,1,1,17657,5,11.0,58
1100,815,2,2,17814,5,11.0,58
1100,857,2,54,19442,8,4.0,58
1100,855,1,1,18951,9,2.0,58
1100,855,3,54,21881,9,2.0,58
1100,852,2,54,18258,10,1.0,58
1100,822,1,1,21659,11,0.0,58
1100,822,3,53,19825,11,0.0,58
1100,832,1,7,18319,12,0.0,58
1100,839,1,1,18056,14,0.0,56
1100,856,2,45,18080,15,0.0,56
1100,858,1,1,18382,16,0.0,56
1100,858,2,2,19158,16,0.0,56
1100,858,4,36,19018,16,0.0,56
1100,825,1,7,20789,17,0.0,52
1100,847,1,7,19146,18,0.0,17
1101,815,1,11,20389,1,25.0,51
1101,830,1,10,20707,2,18.0,51
1101,844,1,11,21126,3,15.0,51
1101,4,1,11,23148,4,12.0,51
1101,832,1,11,21970,5,10.0,51
1101,1,1,9,20324,6,8.0,51
1101,840,1,11,23161,7,6.0,51
1101,847,1,11,20459,8,5.0,51
1101,847,2,49,21389,8,5.0,51
1101,846,1,9,20346,9,2.0,51
1101,852,1,8,20497,10,1.0,51
1101,857,1,8,20902,11,0.0,51
1101,848,1,7,21103,12,0.0,51
1101,825,1,10,30951,13,0.0,51
1101,842,1,5,20235,14,0.0,51
1101,842,2,23,21169,14,0.0,51
1101,839,1,50,20367,15,0.0,51
1101,858,1,8,21015,16,0.0,51
1101,807,1,49,24748,17,0.0,50
1101,822,1,6,20967,18,0.0,50
1101,822,2,12,22354,18,0.0,50
1101,822,3,34,21012,18,0.0,50
1101,855,1,11,22247,19,0.0,36
1102,830,1,45,22688,1,26.0,57
1102,815,1,20,21884,2,18.0,57
1102,4,1,24,22631,3,15.0,57
1102,847,1,17,22335,4,12.0,57
1102,832,1,18,22278,5,10.0,57
1102,1,1,37,22150,6,8.0,57
1102,844,1,17,22068,7,6.0,57
1102,842,1,15,22417,8,4.0,57
1102,839,1,39,21942,9,2.0,57
1102,825,1,14,22616,10,1.0,57
1102,852,1,36,22390,11,0.0,57
1102,840,1,42,22651,12,0.0,57
1102,822,1,15,23158,13,0.0,57
1102,848,1,22,22482,14,0.0,57
1102,807,1,33,23120,15,0.0,57
1102,855,1,31,22796,16,0.0,57
1102,846,1,4,24090,17,0.0,57
1102,856,1,15,23487,18,0.0,57
1102,857,1,5,22205,19,0.0,56
1102,858,1,2,48938,20,0.0,56
1104,830,1,55,24798,1,25.0,78
1104,4,1,54,24414,2,18.0,78
1104,4,2,55,25916,2,18.0,78
1104,839,1,32,25833,3,15.0,78
1104,839,2,54,24707,3,15.0,78
1104,1,1,31,24594,4,13.0,78
1104,1,2,54,26685,4,13.0,78
1104,847,1,54,30980,5,10.0,78
1104,844,1,44,24192,6,8.0,78
1104,844,2,55,25713,6,8.0,78
1104,842,1,47,23902,7,6.0,78
1104,842,2,54,29949,7,6.0,78
1104,832,1,33,24252,8,4.0,78
1104,832,2,55,29300,8,4.0,78
1104,846,1,50,24663,9,2.0,77
1104,846,2,54,33428,9,2.0,77
1104,857,1,54,25851,10,1.0,77
1104,822,1,51,30395,11,0.0,77
1104,856,1,53,24539,12,0.0,77
1104,855,1,1,26141,13,0.0,77
1104,855,2,52,25260,13,0.0,77
1104,848,1,18,24290,14,0.0,77
1104,848,2,52,26990,14,0.0,77
1104,852,1,53,33706,15,0.0,76
1104,815,1,1,24887,16,0.0,76
1104,815,2,34,32749,16,0.0,76
1104,815,3,53,24217,16,0.0,76
1104,815,4,57,29337,16,0.0,76
1104,815,5,70,25466,16,0.0,76
1104,807,1,1,32494,17,0.0,76
1104,807,2,54,34725,17,0.0,76
1104,807,3,59,25672,17,0.0,76
1104,858,1,20,24376,18,0.0,76
1104,858,2,23,27774,18,0.0,76
1104,858,3,52,25946,18,0.0,76
1104,840,1,51,24656,20,0.0,53
1105,830,1,26,22241,1,26.0,66
1105,830,2,52,22357,1,26.0,66
1105,1,1,24,22575,2,18.0,66
1105,1,2,50,22731,2,18.0,66
1105,847,1,25,22275,3,15.0,66
1105,847,2,45,22054,3,15.0,66
1105,815,1,27,21775,4,12.0,66
1105,815,2,50,21537,4,12.0,66
1105,832,1,15,22321,5,10.0,66
1105,832,2,41,22375,5,10.0,66
1105,840,1,14,22355,6,8.0,66
1105,840,2,34,23371,6,8.0,66
1105,4,1,19,22558,7,6.0,66
1105,4,2,44,22896,7,6.0,66
1105,839,1,13,22112,8,4.0,66
1105,839,2,35,24110,8,4.0,66
1105,855,1,9,23430,9,2.0,66
1105,855,2,36,22889,9,2.0,66
1105,842,1,19,23388,10,1.0,66
1105,842,2,39,23610,10,1.0,66
1105,844,1,16,21778,11,0.0,66
1105,844,2,41,23003,11,0.0,66
1105,852,1,10,22176,12,0.0,66
1105,852,2,34,22009,12,0.0,66
1105,857,1,17,22370,13,0.0,65
1105,857,2,39,22862,13,0.0,65
1105,856,1,9,22522,14,0.0,65
1105,856,2,38,21976,14,0.0,65
1105,807,1,8,22298,15,0.0,65
1105,807,2,26,23257,15,0.0,65
1105,807,3,43,24484,15,0.0,65
1105,848,1,16,23319,16,0.0,65
1105,848,2,37,23449,16,0.0,65
1105,846,1,1,37736,17,0.0,65
1105,846,2,22,22850,17,0.0,65
1105,846,3,50,22062,17,0.0,65
1105,825,1,10,22124,18,0.0,65
1105,825,2,24,24800,18,0.0,65
1105,825,3,42,22291,18,0.0,65
1105,822,1,5,23691,19,0.0,65
1105,822,2,39,24097,19,0.0,65
1105,858,1,17,22583,20,0.0,65
1105,858,2,36,23827,20,0.0,65
1106,830,1,12,23644,1,25.0,70
1106,830,2,42,23910,1,25.0,70
1106,4,1,12,24031,2,18.0,70
1106,4,2,41,23928,2,18.0,70
1106,1,1,12,24339,3,15.0,70
1106,1,2,40,23749,3,15.0,70
1106,844,1,39,24343,4,12.0,70
1106,832,1,38,24133,5,10.0,70
1106,815,1,37,23281,6,9.0,70
1106,815,2,68,23218,6,9.0,70
1106,848,1,12,25064,7,6.0,70
1106,839,1,12,24402,8,4.0,70
1106,839,2,36,23698,8,4.0,70
1106,840,1,11,23711,9,2.0,70
1106,840,2,27,23839,9,2.0,70
1106,822,1,36,24038,10,1.0,70
1106,857,1,12,24828,11,0.0,70
1106,857,2,37,23436,11,0.0,70
1106,842,1,10,27515,12,0.0,70
1106,842,2,33,24117,12,0.0,70
1106,846,1,12,25862,13,0.0,70
1106,846,2,35,23570,13,0.0,70
1106,852,1,1,23646,14,0.0,70
1106,852,2,34,27523,14,0.0,70
1106,807,1,11,24880,15,0.0,69
1106,807,2,31,24200,15,0.0,69
1106,855,1,12,24161,16,0.0,69
1106,855,2,32,27509,16,0.0,69
1106,825,1,35,24909,17,0.0,69
1106,825,2,53,24515,17,0.0,69
1106,856,1,11,24960,18,0.0,69
1106,856,2,50,23786,18,0.0,69
1107,830,1,2,16369,1,26.0,71
1107,830,2,24,21365,1,26.0,71
1107,830,3,49,21641,1,26.0,71
1107,830,4,69,21328,1,26.0,71
1107,844,1,2,16393,2,18.0,71
1107,844,2,15,23425,2,18.0,71
1107,844,3,47,21470,2,18.0,71
1107,815,1,2,17428,3,15.0,71
1107,815,2,25,21655,3,15.0,71
1107,815,3,50,21267,3,15.0,71
1107,846,1,2,18076,4,12.0,71
1107,846,2,14,21290,4,12.0,71
1107,846,3,41,22088,4,12.0,71
1107,4,1,2,16600,5,10.0,71
1107,4,2,15,22371,5,10.0,71
1107,4,3,44,21993,5,10.0,71
1107,832,1,2,16380,6,8.0,71
1107,832,2,15,26283,6,8.0,71
1107,832,3,45,28583,6,8.0,71
1107,847,1,2,17946,7,6.0,71
1107,847,2,14,22262,7,6.0,71
1107,847,3,41,21702,7,6.0,71
1107,1,1,2,16415,8,4.0,71
1107,1,2,14,21993,8,4.0,71
1107,1,3,42,27724,8,4.0,71
1107,840,1,2,16646,9,2.0,71
1107,840,2,15,24332,9,2.0,71
1107,840,3,36,22050,9,2.0,71
1107,840,4,54,21837,9,2.0,71
1107,842,1,2,16380,10,1.0,71
1107,842,2,14,21814,10,1.0,71
1107,842,3,44,27804,10,1.0,71
1107,848,1,2,16737,11,0.0,71
1107,848,2,14,21562,11,0.0,71
1107,848,3,41,27683,11,0.0,71
1107,855,1,2,17467,12,0.0,70
1107,855,2,8,24374,12,0.0,70
1107,855,3,38,21910,12,0.0,70
1107,858,1,2,17337,13,0.0,70
1107,858,2,14,23194,13,0.0,70
1107,858,3,43,21543,13,0.0,70
1107,839,1,2,18143,14,0.0,70
1107,839,2,14,22028,14,0.0,70
1107,839,3,40,30427,14,0.0,70
1107,822,1,2,17130,15,0.0,70
1107,822,2,21,31785,15,0.0,70
1107,822,3,40,21975,15,0.0,70
1107,857,1,2,17324,16,0.0,70
1107,857,2,14,22467,16,0.0,70
1107,857,3,22,29912,16,0.0,70
1107,857,4,41,22313,16,0.0,70
1107,856,1,2,17033,17,0.0,70
1107,856,2,12,21333,17,0.0,70
1107,856,3,37,21074,17,0.0,70
1107,825,1,1,26587,18,0.0,70
1107,825,2,2,25654,18,0.0,70
1107,825,3,34,22250,18,0.0,70
1107,852,1,1,29691,19,0.0,70
1107,852,2,2,16246,19,0.0,70
1107,852,3,23,27286,19,0.0,70
1107,852,4,43,21392,19,0.0,70
1107,807,1,2,16778,20,0.0,12
1107,807,2,11,21891,20,0.0,12
1108,830,1,33,29056,1,26.0,52
1108,846,1,33,28438,2,18.0,52
1108,1,1,33,29169,3,15.0,52
1108,857,1,29,28655,4,12.0,52
1108,847,1,28,29455,5,10.0,52
1108,815,1,28,28060,6,8.0,52
1108,4,1,33,28679,7,6.0,52
1108,848,1,32,29634,8,4.0,52
1108,844,1,18,28244,9,2.0,52
1108,844,2,32,28805,9,2.0,52
1108,832,1,26,28869,10,1.0,52
1108,858,1,29,28847,11,0.0,52
1108,822,1,32,29662,12,0.0,52
1108,807,1,7,41972,13,0.0,52
1108,807,2,32,30003,13,0.0,52
1108,840,1,31,28561,14,0.0,52
1108,855,1,24,29177,15,0.0,52
1108,855,2,33,28709,15,0.0,52
1108,855,3,36,34374,15,0.0,52
1108,852,1,14,28353,16,0.0,52
1108,852,2,32,28603,16,0.0,52
1108,856,1,27,28242,17,0.0,52
1108,856,2,32,28413,17,0.0,52
1108,842,1,31,28458,18,0.0,46
1109,830,1,23,21407,1,26.0,70
1109,830,2,51,21680,1,26.0,70
1109,846,1,17,21541,2,18.0,70
1109,846,2,44,21430,2,18.0,70
1109,815,1,24,21862,3,15.0,70
1109,815,2,42,20880,3,15.0,70
1109,1,1,16,21974,4,12.0,70
1109,1,2,49,21728,4,12.0,70
1109,857,1,18,21171,5,10.0,70
1109,857,2,42,22030,5,10.0,70
1109,847,1,28,21886,6,8.0,70
1109,847,2,46,21675,6,8.0,70
1109,844,1,17,28404,7,6.0,70
1109,844,2,43,21452,7,6.0,70
1109,832,1,15,21402,8,4.0,70
1109,832,2,44,22051,8,4.0,70
1109,4,1,20,22916,9,2.0,70
1109,4,2,43,24152,9,2.0,70
1109,840,1,9,21910,10,1.0,69
1109,840,2,34,22403,10,1.0,69
1109,848,1,8,22076,11,0.0,69
1109,848,2,31,21762,11,0.0,69
1109,822,1,9,22114,12,0.0,69
1109,822,2,40,23242,12,0.0,69
